[1] 234 {index_type: FLAT, nlist: 128, nprobe: 8, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 500} {dataCoord*segment*maxSize: 512, dataCoord*segment*sealProportion: 0.23, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 5000, dataNode*segment*insertBufSize: 16777216, rootCoord*minSegmentSizeToEnableIndex: 1024} 112.29465392976999 158.6778428722173 56.31511001288891 17.75722359010093 0.9992000000000001 234
[281] 140790 {index_type: SCANN, nlist: 1066, nprobe: 86, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 281} {dataCoord*segment*maxSize: 5038, dataCoord*segment*sealProportion: 0.47, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 9847, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 10000} 109.78855205327272 305.7212024014443 2.7447833884507418 364.32747451318454 0.9816000000000001 381
[282] 141286 {index_type: SCANN, nlist: 916, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 1000} {dataCoord*segment*maxSize: 1544, dataCoord*segment*sealProportion: 0.24, queryCoord*autoHandoff: False, queryCoord*autoBalance: True, common*gracefulTime: 88243, dataNode*segment*insertBufSize: 7205740492, rootCoord*minSegmentSizeToEnableIndex: 5420} 119.66033664904535 419.6828609947115 3.137797838076949 318.69484638719314 0.9906 496
[283] 141697 {index_type: SCANN, nlist: 1, nprobe: 1, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 978} {dataCoord*segment*maxSize: 1230, dataCoord*segment*sealProportion: 0.13, queryCoord*autoHandoff: False, queryCoord*autoBalance: False, common*gracefulTime: 19651, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 2951} 118.30827934853733 345.9189957175404 4.183162031695247 239.05361361169773 0.9992000000000001 410
[284] 142137 {index_type: SCANN, nlist: 475, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 620} {dataCoord*segment*maxSize: 5201, dataCoord*segment*sealProportion: 0.08, queryCoord*autoHandoff: False, queryCoord*autoBalance: False, common*gracefulTime: 9758, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 2784} 122.51872774213552 370.2310344055295 3.0172973163425922 331.42242714488174 0.9939000000000001 440
[285] 142584 {index_type: SCANN, nlist: 1561, nprobe: 84, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 1000} {dataCoord*segment*maxSize: 1380, dataCoord*segment*sealProportion: 0.57, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 9917, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 3613} 118.68932771123946 387.6933811493218 2.587895827367902 386.41431754116644 0.9678000000000001 446
[286] 143586 {index_type: SCANN, nlist: 1, nprobe: 1, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 705} {dataCoord*segment*maxSize: 100, dataCoord*segment*sealProportion: 0.59, queryCoord*autoHandoff: False, queryCoord*autoBalance: True, common*gracefulTime: 15721, dataNode*segment*insertBufSize: 4982529486, rootCoord*minSegmentSizeToEnableIndex: 5357} 122.15041154623032 922.7128581535071 7.216572739183903 138.5699328672029 0.9994000000000001 1001
[287] 143960 {index_type: SCANN, nlist: 667, nprobe: 63, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 100} {dataCoord*segment*maxSize: 4601, dataCoord*segment*sealProportion: 0.18, queryCoord*autoHandoff: True, queryCoord*autoBalance: False, common*gracefulTime: 9772, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 6735} 113.35001291893423 307.55185584910214 2.535841092467308 394.3464765873897 0.9748 374
[288] 144588 {index_type: SCANN, nlist: 905, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 954} {dataCoord*segment*maxSize: 2991, dataCoord*segment*sealProportion: 0.01, queryCoord*autoHandoff: False, queryCoord*autoBalance: True, common*gracefulTime: 87773, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 10000} 112.673808677122 576.1899111680686 2.8420031778514385 351.86449043874836 0.9915 627
[289] 144943 {index_type: SCANN, nlist: 739, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 436} {dataCoord*segment*maxSize: 3962, dataCoord*segment*sealProportion: 0.38, queryCoord*autoHandoff: False, queryCoord*autoBalance: False, common*gracefulTime: 87921, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 6458} 109.84121341258287 287.43597650527954 2.737778728827834 365.25961337574745 0.9913000000000001 354
[290] 145401 {index_type: SCANN, nlist: 1031, nprobe: 75, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 605} {dataCoord*segment*maxSize: 2127, dataCoord*segment*sealProportion: 0.71, queryCoord*autoHandoff: False, queryCoord*autoBalance: True, common*gracefulTime: 50485, dataNode*segment*insertBufSize: 7164862439, rootCoord*minSegmentSizeToEnableIndex: 3802} 111.81808901764452 385.4504322912544 2.492959236726165 401.12970371438263 0.9774 458
[291] 145746 {index_type: SCANN, nlist: 1, nprobe: 1, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 869} {dataCoord*segment*maxSize: 5003, dataCoord*segment*sealProportion: 0.36, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 10050, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 6001} 119.9014078900218 282.5370548032224 5.463374275714159 183.0370663868315 0.9869 345
[292] 146210 {index_type: SCANN, nlist: 751, nprobe: 92, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 718} {dataCoord*segment*maxSize: 5818, dataCoord*segment*sealProportion: 0.1, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 87993, dataNode*segment*insertBufSize: 8403980295, rootCoord*minSegmentSizeToEnableIndex: 100} 114.83308403380215 404.6141519099474 2.84786063618958 351.140778201139 0.9924000000000001 463
[293] 147043 {index_type: SCANN, nlist: 1267, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 1000} {dataCoord*segment*maxSize: 3397, dataCoord*segment*sealProportion: 0.01, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 43457, dataNode*segment*insertBufSize: 7652730580, rootCoord*minSegmentSizeToEnableIndex: 100} 111.93797201663256 759.8743351716548 5.546025650575757 180.30929948839773 0.986 832
[294] 147482 {index_type: SCANN, nlist: 1022, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 100} {dataCoord*segment*maxSize: 3708, dataCoord*segment*sealProportion: 0.44, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 43472, dataNode*segment*insertBufSize: 5133650193, rootCoord*minSegmentSizeToEnableIndex: 100} 108.35689857043326 382.5526290163398 2.575491288676858 388.27543482538573 0.9853 439
[295] 147922 {index_type: SCANN, nlist: 1076, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 100} {dataCoord*segment*maxSize: 3169, dataCoord*segment*sealProportion: 0.3, queryCoord*autoHandoff: False, queryCoord*autoBalance: True, common*gracefulTime: 43451, dataNode*segment*insertBufSize: 2256952255, rootCoord*minSegmentSizeToEnableIndex: 100} 102.0221311468631 379.74385075084865 2.5055232383310795 399.11822995746655 0.9846 440
[296] 148363 {index_type: SCANN, nlist: 629, nprobe: 73, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 301} {dataCoord*segment*maxSize: 3059, dataCoord*segment*sealProportion: 0.69, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 43452, dataNode*segment*insertBufSize: 5071977869, rootCoord*minSegmentSizeToEnableIndex: 4118} 110.39695010520518 373.782248230651 2.778041772544384 359.9657895295465 0.9864 440
[297] 148733 {index_type: SCANN, nlist: 162, nprobe: 66, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 115} {dataCoord*segment*maxSize: 5477, dataCoord*segment*sealProportion: 0.13, queryCoord*autoHandoff: False, queryCoord*autoBalance: True, common*gracefulTime: 88121, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 1980} 105.92827674373984 308.5177899245173 3.2005881275981665 312.4425762181512 0.9965 369
[298] 149115 {index_type: SCANN, nlist: 441, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 1000} {dataCoord*segment*maxSize: 3505, dataCoord*segment*sealProportion: 0.16, queryCoord*autoHandoff: False, queryCoord*autoBalance: False, common*gracefulTime: 87893, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 10000} 112.79940629005432 317.95294784381986 3.256928512826562 307.03774923574815 0.9967999999999999 382
[299] 149597 {index_type: SCANN, nlist: 755, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 999} {dataCoord*segment*maxSize: 1021, dataCoord*segment*sealProportion: 0.5, queryCoord*autoHandoff: False, queryCoord*autoBalance: False, common*gracefulTime: 37872, dataNode*segment*insertBufSize: 1000, rootCoord*minSegmentSizeToEnableIndex: 100} 117.05063930898905 413.8072785753757 2.78714451007545 358.7901511331859 0.9934 482
[300] 150038 {index_type: SCANN, nlist: 795, nprobe: 100, m: 10, nbits: 8, M: 32, efConstruction: 256, ef: 500, reorder_k: 208} {dataCoord*segment*maxSize: 5992, dataCoord*segment*sealProportion: 0.17, queryCoord*autoHandoff: True, queryCoord*autoBalance: True, common*gracefulTime: 87956, dataNode*segment*insertBufSize: 1802777573, rootCoord*minSegmentSizeToEnableIndex: 8182} 115.35991108044982 374.2383404504508 2.566130956634879 389.6917253636033 0.9926 441
